player,stat1,stat2,stat3,stat4,stat5,stat6,stat7,stat8,stat9,stat10,stat11,stat12,stat13,stat14,stat15,stat16,stat17,stat18,stat19,stat20,stat21,stat22,stat23,stat24,stat25,stat26,stat27,stat28,stat29,stat30,stat31,stat32,stat33,stat34,stat35,stat36,stat37,stat38,stat39,stat40,stat41,stat42,stat43,stat44,stat45,stat46,stat47,stat48,stat49,stat50,stat51,stat52,stat53,stat54,stat55,stat56,stat57,stat58,stat59,stat60,stat61,stat62,stat63,stat64,stat65,stat66,stat67,stat68,stat69,stat70,stat71,stat72,stat73,stat74,stat75,stat76,stat77,stat78,stat79,stat80,stat81,stat82,stat83,stat84,stat85,stat86,stat87,stat88,stat89,stat90,stat91,stat92,stat93,stat94,stat95,stat96,stat97,stat98,stat99,stat100,stat101,stat102,stat103,stat104,stat105,stat106,stat107,stat108,stat109,stat110,stat111,stat112,stat113,stat114,stat115,stat116,stat117,stat118,stat119,stat120,stat121,stat122,stat123,stat124,stat125,stat126,stat127
player35,"0,00001009917389","0,5177564825",,"0,2148830617","0,05670731707",,"0,4900983369",,"0,06960556845",,"0,5742098211","0,07783844323","0,08562204237","0,2115078463","0,07337585515","0,2798397215","0,1157576132",,"0,2818020741","0,6085626911",,"0,6822091444","0,1806848404","0,6212914485","0,4659090909",,"0,0003156366391",,,"0,5014063094",,"0,1698113208","0,07091928054",,"0,4777581815","0,07215721572","0,06973351488","0,00140378517","0,07091107783","0,1985480055","0,2115637319","0,07529244786","0,2728097685","0,06451612903","0,1837989992","0,4234915302","0,378600823","0,2570064999","0,1176470588","0,4422583405","0,2402875903",,0,"2,163967397","0,1306134429","0,06265580854","0,4590488771","0,1011476366","0,07128296992","0,06301515554","0,397109645",,"0,08859600952","0,4988836517",0,"0,3724035608",,"0,200272828","0,5660070671","0,2596779719","0,6078921079","0,4630597015","0,6692899914","0,4826015109","0,3393686457","0,455309935","0,3595868844","0,1806848404","0,1727941176","0,1697784885","0,04285714286","0,00008605111436",,,,,"0,5574929312","0,3232142857","0,3409117005","0,01172864188",,,"0,4986700266","0,3486073675","0,1728668991","0,1764705882",0,"0,2643862732","0,06381849542","0,1436409955",,"0,026","0,5905011852","0,2938477302",,"0,1697784885","0,8394049531",,"0,06219934172","0,3272712719","0,302385641",,"0,5165016502",,"0,464961424",,"0,2894644172","0,4315261155","0,1771237855","0,3876712329","0,2682306512","0,2314117647","0,01400849696",,"0,2659234586",,
player36,"0,0005242922055","0,4694858241",,"0,2959945689","0,0441314554",,"0,5387459681",,"0,03614457831",,"0,6949516649","0,1134751773","0,07133507853","0,2365598065","0,0678653055","0,1763036165","0,1710580205",,"0,3467341772","0,5875486381",,"0,6605304212","0,1886988393","0,5588865096","0,5178571429",,"0,000887941751",,,"0,5277036572",,"0,197761194","0,06006931074",,"0,5625984252","0,08156271419","0,05013192612","0,002075323314","0,0852607233","0,2435651172","0,1786580437","0,0749144084","0,331926473","0,07619863014","0,2178739628","0,3585500394","0,2681102362","0,2340880562","0,08205128205","0,4344163658","0,2347947572",,0,"3,252789116","0,1561059908","0,06678809957","0,4214659686","0,141668358","0,06252559727","0,05985748219","0,5104408353",,"0,1428571429","0,4653548604","0,002317279389","0,3943191312",,"0,226889107","0,7253317946","0,3771626298","0,7898305085","0,3881469115","0,6234363503","0,5276539395","0,4297458425","0,4323937908","0,3349841201","0,1886988393","0,07453416149","0,1460205689","0,07567567568","0,004000242439",,,,,"0,4981791697","0,2576576577","0,2969543147","0,04820333041",,,"0,5279747833","0,3988610749","0,1620551327","0,2247191011",0,"0,2378757427","0,09085951134","0,1692913386",,"0,09332908265","0,8170777989","0,3241419206",,"0,1460205689","0,8192048012",,"0,05988380754","0,4123775355","0,2253942157",,"0,4707533926",,"0,4469615246",,"0,253745655","0,3868279877","0,1708383546","0,4289099526","0,2670920693","0,2232406153","0,007976794779",,"0,2172157416",,
player37,"0,0001305028711","0,4802494802",,"0,2608481262","0,05128205128",,"0,475245846",,"0,06936416185",,"0,5362853629","0,08638443936","0,09212699578","0,1990125779","0,07562896298","0,2875634074","0,1329899321",,"0,2655865075","0,4810810811",,"0,6345852895","0,1969826359","0,6777108434","0,3",,"0,0006040471157",,,"0,4730666667",,"0,1905829596","0,07446461572",,"0,4721311475","0,07207207207","0,0713031261","0,002305550722","0,0652440091","0,2260273973","0,2706480305","0,07667793337","0,2664680569","0,1006134969","0,214004298","0,4628146453","0,3827868852","0,2517728831","0,1111111111","0,296534018","0,2420706724",,,"2,168141593","0,1188630491","0,07070135747","0,4948979592","0,09483667018","0,07211425896","0,07266121708","0,370741483",,"0,1001564945","0,4886741166",0,"0,3783185841",,"0,220113852","0,5009823183","0,3241421569","0,5532570423","0,4458874459","0,6168057211","0,472972973","0,3163299853","0,4171095491","0,359216544","0,1969826359","0,1428571429","0,1718113976","0,04893617021","0,0002285453091",,,,,"0,4616666667","0,2978723404","0,384660767","0,03147432358",,,"0,4508009153","0,3320853613","0,1776285317","0,1466666667",0,"0,2615712546","0,07157276565","0,1450819672",,"0,03152765835","0,5493470999","0,2713783081",,"0,1718113976","0,8081664099",,"0,06828316611","0,3226083472","0,3017252733",,"0,4747983871",,"0,4429662193",,"0,2814669135","0,3900508762","0,1764522369","0,4645669291","0,2658353127","0,2671252508","0,02300884956",,"0,2558082056",,
player38,0,"0,5248730964",,"0,2333469555","0,1040723982",,"0,6355555556",,,,"0,6376518219","0,1984334204","0,1249653644","0,1628366248","0,136460177","0,1554600607","0,07209396517",,"0,40625","0,4823529412",,"0,6827586207","0,2074486013","0,6096774194","0,3703703704",,0,,,"0,5584303579",,"0,193452381","0,1501138952",,"0,5064516129","0,132032147","0,1090047393","0,0003365416975","0,1420626896","0,2169855343","0,2577833126","0,1277858177","0,350382263","0,06345733042","0,1642668234","0,3929503916","0,347311828","0,311913412","0,2333333333","0,5071684588","0,2815771584",,,"3,340379009","0,1195286195","0,1431079895","0,4988558352","0,07030015798","0,15836371","0,1171993912","0,4242424242",,"0,2344582593","0,533492823",0,"0,3656957929",,"0,2665795492","0,6692594897","0,2880928355","0,67902601","0,408","0,6598984772","0,5811564798","0,4699878914","0,4646604086","0,4091011236","0,2074486013","0,1875",,"0,09852216749",0,,,,,"0,5373913043","0,3300492611","0,4607902736","0,0775",,,"0,408616188","0,3824571766","0,2074486013","0,2117647059",0,"0,3283973884","0,06234413965","0,1462365591",,"0,01160928743","0,703313253","0,3282636248",,,"0,8067393459",,"0,1303916708","0,4110682572","0,2725199544",,"0,5207509881",,"0,5066690067",,"0,2953667954","0,4234527687","0,2418422842","0,3617021277","0,3053823054","0,2638110488","0,003039513678",,"0,2553024352",,
player39,0,"0,5206974766",,"0,1921758047","0,06284289277",,"0,4945218752",,"0,0679245283",,"0,5886928399","0,04871060172","0,106072303","0,2027702364","0,08649368351","0,2184768291","0,07132774724",,"0,2825648742","0,5191793042",,"0,673528136","0,204207087","0,6503522432","0,3067484663",,"0,00006884207628",,,"0,4350581225",,"0,1108410306","0,08123289031",,"0,5385315258","0,04008381161","0,07014566539","0,006646575569","0,07977088572","0,2121925583","0,2311180883","0,09071171181","0,2525138234","0,0368372093","0,2072492471","0,4629817913","0,3550177418","0,2599621028","0,09367088608","0,40471597","0,2287254632",,0,"2,02153478","0,103824342","0,07380699894","0,4912168636","0,06637439306","0,08529296934","0,07098439517","0,2938316199",,"0,05236768802","0,4908999328","0,00002749745649","0,3678483678",,"0,206509805","0,5176342021","0,2361148863","0,552969697","0,4275127374","0,6633150518","0,4581595631","0,3389931537","0,4500184434","0,3749543427","0,204207087","0,127843987","0,1672271199","0,03091106291","0,0002173588187",,,,,"0,5347528145","0,2646420824","0,4419268619","0,01316476857",,,"0,488307607","0,2935247317","0,1799902475","0,1229050279",0,"0,2754200553","0,004720206454","0,1064507324",,"0,01257813103","0,5382657058","0,2413287397",,"0,1672271199","0,8602604401",,"0,07112985796","0,3056041202","0,2606333559",,"0,515865318",,"0,4529339436",,"0,2916865906","0,4320179169","0,1850813393","0,4266347687","0,2716698787","0,201867428","0,07793706719",,"0,2734875541",,
player40,0,"0,5752314815",,"0,2098197638","0,07760532151",,"0,5060891125",,"0,06439393939",,"0,6029934977","0,064499484","0,07434596903","0,217680764","0,07147188264","0,246226355","0,07631308891",,"0,2983278167","0,6040268456",,"0,6709592641","0,1788488349","0,6160583942","0,5714285714",,0,,,"0,5167300879",,"0,1320907618","0,07672027419",,"0,4958008398","0,05245978083","0,06650246305","0,0001478043661","0,07114196548","0,2202380952","0,1985065339","0,06726125427","0,2812444047","0,08911973756","0,2050484401","0,4171826625","0,3578284343","0,2342485805","0,04270462633","0,36","0,2148619431",,1,"2,562920661","0,1547619048","0,05571658615","0,5709677419","0,04636337294","0,07761918089","0,03831041257","0,3900750144",,"0,06582360571","0,4591392874",0,"0,3954480797",,"0,1999308646","0,6074623609","0,2585784314","0,7232107552","0,534351145","0,6513489475","0,4970334625","0,3600705614","0,434220597","0,3360146368","0,1788488349","0,09248554913","0,1606635968","0,05934343434","0,0003654803783",,,,,"0,5774647887","0,2638888889","0,4059766764","0,0129486597",,,"0,5183178535","0,3558969724","0,1642896912","0,1593220339",0,"0,2481783112","0,06760544581","0,1463707259",,"0,01220732439","0,6568511975","0,2944959617",,"0,1606635968","0,8450170519",,"0,05359124782","0,3408468278","0,267366243",,"0,5751708428",,"0,449949119",,"0,2734722297","0,4064754857","0,1667144551","0,4098984772","0,2247533749","0,1827096258","0,001457725948",,"0,2487967839",,
player41,0,"0,4315742397",,"0,2897583429","0,03051643192",,"0,517972287",,"0,02714932127",,"0,5806974858","0,07084670452","0,05839561535","0,2199813668","0,05022497517","0,2589399165","0,2003819397",,"0,3304884454","0,4275",,"0,6491667711","0,2119886087","0,599009901","0,2365591398",,"0,000405624662",,,"0,4837881654",,"0,1150943396","0,04723502304",,"0,472674629","0,07394914375","0,0394583236","0,001364556739","0,05454710474","0,1917918455","0,205929063","0,05249910104","0,3034951974","0,09648688768","0,1747598959","0,4329795112","0,4274339486","0,2887408909","0,2550200803","0,5859743763","0,281329036",,0,"2,268949468","0,09042865531","0,03886805319","0,4883248731","0,1734765351","0,04119492566","0,03130240358","0,3125564589",,"0,08559498956","0,5443482964","0,00005797437533","0,3566698202",,"0,3113411991","0,6829369469","0,3468319559","0,7473089343","0,5409319899","0,6415816327","0,50449052","0,4009238611","0,4516213389","0,4041878739","0,2119886087","0,2655935614","0,1925183545","0,03483432455","0,0001122208506",,,,,"0,3764880952","0,3058623619","0,4544316475","0,06965533864",,,"0,4961737843","0,3116351928","0,2005328167","0,09389671362",0,"0,3033057487","0,1490782262","0,09989142237",,"0,1307805596","0,7079492086","0,2664831076",,"0,1925183545","0,7648742588",,"0,03485763589","0,3631767993","0,2731941116",,"0,4237870331",,"0,4731601732",,"0,2803571429","0,432791587","0,1930437118","0,3549160671","0,2917877907","0,2453608247","0,01251877817",,"0,2599931082",,
player42,"0,00007747867184","0,4540828689",,"0,2251202975","0,06591639871",,"0,4487256432",,"0,041015625",,"0,5604776035","0,02235119783","0,08712487899","0,2018363802","0,07161818322","0,27185284","0,1069989007",,"0,2469937894","0,4410011919",,"0,6591877137","0,1985835694","0,6560178306","0,2333333333",,"0,0001084245907",,,"0,3985757884",,"0,1053074979","0,06073999242",,"0,4907677357","0,02277155382","0,04522698345","0,0001980010503","0,07810854455","0,2088922959","0,2597765363","0,08001406497","0,2301273844","0,05952659948","0,2156335365","0,4865398864","0,4114026563","0,2526681047","0,1170212766","0,4333702473","0,2427035057",,,"1,737872829","0,09315789474","0,06346004655","0,4229287091","0,0929147221","0,06512066168","0,05606322549","0,2455834785",,"0,02058432935","0,4611536824","0,000295821521","0,4326697892",,"0,2454418979","0,5321445611","0,2741377014","0,5559079164","0,410801964","0,6510382225","0,4316562869","0,2944651578","0,4475581443","0,3601054037","0,1985835694","0,1246290801","0,1850263593","0,0274831244","0,0003648392275",,,,,"0,4750116768","0,3399228544","0,4965900745","0,0192046995",,,"0,4911089158","0,251831855","0,1918050941","0,1030405405",0,"0,2726818812","0,07297639437","0,09782960803",,"0,04936889251","0,5511771819","0,2064423212",,"0,1850263593","0,8233042739",,"0,06059664388","0,2774558156","0,303590709",,"0,4493715912",,"0,437628978",,"0,2983599435","0,4302508522","0,1805643275","0,4403956273","0,241959901","0,2298452769","0,001573811772",,"0,2807082573",,
player43,0,"0,551896922",,"0,2290475758","0,08409737591",,"0,4734434278",,"0,07142857143",,"0,596350397","0,08160673176","0,1029992195","0,1883891408","0,08727007376","0,2437522109","0,08883812623",,"0,261313527","0,409921671",,"0,6765390585","0,1930531892","0,5506783719","0,3523316062",,"0,0000656469507",,,"0,4805953731",,"0,1380846325","0,07494611176",,"0,4786518981","0,06850618459","0,05989239671","0,000197739525","0,09363880392","0,1935392962","0,1595552885","0,09680653849","0,2595080336","0,07782485876","0,1559410602","0,4624910693","0,3868219256","0,2589069869","0,09746738296","0,4024411817","0,2410364425",,1,"1,782784494","0,1323213738","0,1105731138","0,5360296212","0,08582884986","0,0811715743","0,09621233066","0,4016720257",,"0,09165077347","0,4484582345",0,"0,4587053571",,"0,2341033443","0,4988438564","0,2746925895","0,5305618707","0,4558391687","0,6656350171","0,4699476969","0,3072144347","0,4739190505","0,3684021035","0,1930531892","0,1726190476","0,1823683827","0,05159860715","0,000276018162",,,,,"0,5565857649","0,4308325419","0,4500353903","0,02520474442",,,"0,4559021989","0,318227341","0,1852856242","0,1268656716",0,"0,2743635909","0,06984056194","0,1345261763",,"0,02673298104","0,5202275849","0,2765284123",,"0,1823683827","0,8154057528",,"0,1007235507","0,3042779189","0,2826429447",,"0,5465310671",,"0,4776790494",,"0,320002447","0,4532818145","0,1859156853","0,3053383203","0,2845566464","0,1965007327","0,001158226626",,"0,2973093063",,
player44,"0,0001101291264","0,4729899497",,"0,2943531094","0,06502636204",,"0,4961093187",,"0,06206896552",,"0,4717647059","0,05164903547","0,07854087452","0,2071374752","0,06787568402","0,3306719894","0,1892201835",,"0,2884254662","0,575562701",,"0,6652062245","0,2081078831","0,5710526316","0,3421052632",,"0,0001630789302",,,"0,5466869764",,"0,1263157895","0,05588329082",,"0,4933757287","0,07336417713","0,05009131229","0,0009360975744","0,07673541805","0,1803823774","0,1991869919","0,07730376496","0,300857538","0,09251101322","0,170401195","0,4219041693","0,4048754637","0,2807466506","0,3032407407","0,6247960848","0,2825961849",,,"2,39453985","0,0883797054","0,08943820225","0,4979079498","0,1727106705","0,05553735256","0,04195804196","0,551369863",,"0,06167023555","0,5102739726",0,"0,4290375204",,"0,2814534444","0,5680444372","0,348392555","0,6147049542","0,5179856115","0,6504836976","0,514864609","0,346179314","0,4501584705","0,3815423936","0,2081078831","0,3188073394","0,1972032417","0,02502844141","0,00007216569243",,,,,"0,443743428","0,2821387941","0,4146812621","0,03261486103",,,"0,5264467953","0,3805131467","0,200866836","0,1102362205",0,"0,2922001046","0,129039924","0,1017488076",,"0,1158489597","0,5538304392","0,3254148155",,"0,1972032417","0,7597959657",,"0,07075248462","0,3572460912","0,341386644",,"0,4670263789",,"0,4704223461",,"0,295642248","0,4205953898","0,1896186292","0,3920634921","0,2796803653","0,2306704341","0,009014810045",,"0,265462787",,
player45,0,"0,5075301205",,"0,1942783945","0,04972375691",,"0,4833903273",,"0,03092783505",,"0,5655682582","0,05099150142","0,07365269461","0,2393334554","0,06270598439","0,2373022481","0,1025641026",,"0,2909866196","0,6",,"0,6753424658","0,1829751721","0,67","0,4",,0,,,"0,4481830417",,"0,05098039216","0,05779092702",,"0,4690140845","0,03726708075","0,04746835443","0,0007306542677","0,06133777408","0,2257905138","0,1770538244","0,06658408176","0,2635902948","0,02476190476","0,2334249924","0,4249291785","0,4802816901","0,246395806","0,09803921569","0,3794964029","0,2415514847",,,"2,242325278","0,05054945055","0,05754795663","0,4742268041","0,08227848101","0,05779405779","0,06711409396","0,2895833333",,"0,05680317041","0,5212044105",0,"0,3238993711",,"0,2825031469","0,594530321","0,2413793103","0,6623093682","0,472972973","0,6609398686","0,4582221036","0,3602111394","0,4373151981","0,3902439024","0,1829751721","0,1308411215","0,1522646964","0,03642384106","0,0003588731383",,,,,"0,5267175573","0,3509933775","0,5707797123","0,02532928065",,,"0,5240793201","0,3205004812","0,166221272","0,05633802817",0,"0,2748588509","0,09251497006","0,05070422535",,"0,06047669868","0,6553126589","0,2574078846",,"0,1522646964","0,8017356475",,"0,0582605077","0,3270769817","0,2561535252",,"0,5043859649",,"0,4215295397",,"0,2680318956","0,4168260038","0,1818332121","0,4585152838","0,2318379161","0,2234080398","0,006813020439",,"0,2488584475",,
player46,0,"0,3949771689",,"0,2238915893","0,05520504732",,"0,4856646394",,"0,02898550725",,"0,4570152587","0,0352728369","0,1087899889","0,1937911571","0,0948625836","0,3390324461","0,06087921231",,"0,2826880935","0,3549488055",,"0,6539193907","0,1974981046","0,6145833333","0,4",,"0,0118127461",,,"0,4335460346",,"0,1912708601","0,08342945021",,"0,4323543572","0,04131994261","0,06892982819","0,02412899118","0,1088012434","0,2093502922","0,2951699463","0,1044495733","0,252345693","0,03990610329","0,198522002","0,5441664154","0,4150216659","0,2527905938","0,2241992883","0,3679808841","0,2552173351",,,"1,905056539","0,1294298921","0,07757404795","0,4215304799","0,05858000414","0,0862571072","0,05636743215","0,3989637306",,"0,03671071953","0,4163083978",0,"0,4297994269",,"0,2688361759","0,6045888461","0,2728415006","0,6838730362","0,4569247546","0,6442781529","0,4630023334","0,3327601032","0,4443126685","0,3335929514","0,1974981046","0,1757188498","0,1874021909","0,02866779089","0,0004436557232",,,,,"0,37487636","0,3962900506","0,3236741389","0,005868844093",,,"0,4205607477","0,2634903047","0,1918843223","0,264",0,"0,2586873465","0,05156928045","0,1526239769",,"0,05804416404","0,6431632256","0,2202259678",,"0,1874021909","0,7992028848",,"0,06515323496","0,300487969","0,3770893693",,"0,3950617284",,"0,4571041756",,"0,2936440074","0,4221983016","0,1828036636","0,4651711924","0,2789946502","0,2498422713","0,2627118644",,"0,2705602821",,
player47,0,"0,5229357798",,"0,2077896005","0,05615292712",,"0,4830100086",,"0,05392156863",,"0,6870997255","0,05194805195","0,06627375511","0,2349848512","0,06615669426","0,1612939459","0,04450219263",,"0,2787762088","0,6689655172",,"0,6616172392","0,1878087509","0,7198795181","0,6666666667",,0,,,"0,4480519481",,"0,1480362538","0,07009676658",,"0,5662125341","0,04761904762","0,06613484303","0,0001712524261","0,06323711109","0,2263756675","0,2151376147","0,06301834632","0,2583710907","0,07124010554","0,2113213081","0,4056895485","0,3177111717","0,2340832639","0,08139534884","0,4782270607","0,2010386351",,0,"2,17826087","0,09803921569","0,06684672519","0,5625","0,03242408646","0,07000162417","0,06140350877","0,3528896673",,"0,06124401914","0,4368877167",0,"0,4248366013",,"0,1943700702","0,5666608422","0,2583624563","0,5947060846","0,4784313725","0,6564102564","0,4588212206","0,3433465086","0,4400454094","0,3342853595","0,1878087509","0,06172839506","0,1493069307","0,03496503497","0,0001583029919",,,,,"0,4960212202","0,3444055944","0,404101785","0,02175226586",,,"0,5423623995","0,3088169476","0,1629545455","0,15",0,"0,2468603722","0,05929757036","0,1160762943",,"0,02173413063","0,5922920892","0,2541748527",,"0,1493069307","0,8551176637",,"0,06315428179","0,3174617543","0,2020791683",,"0,5284938942",,"0,4299938321",,"0,273239933","0,4224422442","0,1661549142","0,3311036789","0,2450704225","0,2106715731","0,001898974554",,"0,2533936652",,
player48,"0,00006719301193","0,378968254",,"0,2127518264","0,02626970228",,"0,4651580998",,"0,0251572327",,"0,5300740741","0,08314606742","0,1262842466","0,2172660335","0,08957914152","0,2608404711","0,05207920792",,"0,2616538818","0,4674556213",,"0,6432432432","0,2026185877","0,5932642487","0,3333333333",,"0,0002197802198",,,"0,3898026316",,"0,15625","0,07489410859",,"0,4978001257","0,06828597617","0,06060606061","0,01115403998","0,08592077088","0,2324159021","0,1638468388","0,1009058509","0,2345473198","0,07114624506","0,1984382957","0,4421348315","0,3953488372","0,2594661701","0,1218274112","0,4178343949","0,2387268348",,,"1,81148894","0,07629704985","0,05284552846","0,3983903421","0,04657097289","0,0699009901","0,0631825273","0,2286585366",,"0,09778729479","0,4896610531",0,"0,4800724638",,"0,262159934","0,5139405204","0,2665742025","0,5346260388","0,4972273567","0,6299234136","0,4343386369","0,3158644551","0,4470031031","0,3950714286","0,2026185877","0,1078431373","0,132037325","0,0290237467",0,,,,,"0,3587360595","0,3482849604","0,4907485282","0,0353798127",,,"0,4747191011","0,2432848589","0,1585478792","0,119047619",0,"0,2779438938","0,01797945205","0,1068510371",,"0,05069238378","0,5353793691","0,2027373824",,"0,132037325","0,8178633975",,"0,05125628141","0,2846397261","0,288445891",,"0,3777777778",,"0,4337260677",,"0,2879234168","0,4207929837","0,1868769653","0,3780160858","0,2982253643","0,1726013848","0,1383515559",,"0,2612592172",,
player49,"0,000160108874","0,574025974",,"0,271037182","0,0570719603",,"0,5817179442",,"0,05882352941",,"0,6729765013","0,1009615385","0,07907390917","0,1835227273","0,08073432774","0,1866249382","0,07285257199",,"0,3759770115","0,4583333333",,"0,6581500647","0,1641104294","0,613559322","0,5454545455",,"0,0007826767545",,,"0,5456298201",,"0,2","0,08466658881",,"0,5043478261","0,09159159159","0,07484076433","0,002361605892","0,08417064734","0,2123030758","0,195849546","0,07756102158","0,343805572","0,1097372488","0,1841616349","0,4679487179","0,3330434783","0,2302467242","0,1964285714","0,5484375","0,2167740347",,,"2,962206333","0,1410958904","0,09497206704","0,5054229935","0,0597133758","0,08638936746","0,08287292818","0,4203703704",,"0,1093911249","0,4133858268","0,001194172439","0,3988269795",,"0,2106974658","0,6852260198","0,3324","0,7380607815","0,625","0,6323357948","0,5572101066","0,441549676","0,4419109663","0,3375194944","0,1641104294","0,2580645161","0,1406060606","0,07168458781","0,002794597112",,,,,"0,6173184358","0,2508960573","0,3890942699","0,05763239875",,,"0,4310897436","0,3938761308","0,1496712359","0,27",0,"0,244005924","0,05734639359","0,1626086957",,"0,05630114566","0,7145247657","0,3326802508",,"0,1406060606","0,8464214712",,"0,08429520811","0,407904916","0,2382239382",,"0,5734919286",,"0,4941143886",,"0,2818169229","0,4056345051","0,1717204875","0,3952702703","0,2670025189","0,2212765957","0,01201478743",,"0,2472644377",,
player50,"0,00001189718453","0,4913334874",,"0,198150289","0,05129257284",,"0,4391418407",,"0,02170283806",,"0,7075519513","0,03957363391","0,05821453737","0,2423130678","0,04924619118","0,1922540893","0,06003933213",,"0,243387508","0,5263157895",,"0,6639016711","0,1812739742","0,5881849315","0,3617021277",,"0,0004334164048",,,"0,4230860817",,"0,09863945578","0,0427475338",,"0,5616352985","0,02705749718","0,0337050651","0,0003509669437","0,0524218196","0,2303853064","0,1676609751","0,05425974209","0,235915566","0,03446433342","0,2286828001","0,422445479","0,3656986165","0,2370322547","0,1315789474","0,4339685724","0,1944557558",,,"1,934619963","0,05764312414","0,05030113763","0,4884973079","0,04055822067","0,04750703737","0,04724977457","0,3746484966",,"0,0379708384","0,445238353",0,"0,3515789474",,"0,1578669752","0,5134138849","0,2477236595","0,5064680168","0,3979757085","0,6491732063","0,4267629407","0,3017358453","0,4281697841","0,3286968627","0,1812739742","0,2219020173","0,1464530892","0,04626108999","0,00001969899929",,,,,"0,4886459209","0,2718631179","0,3376904843","0,006994818653",,,"0,537980887","0,3048382946","0,1602016143","0,1045531197",0,"0,2458731641","0,02528592336","0,07266608501",,"0,04779241794","0,5277794571","0,2455261521",,"0,1464530892","0,9045705938",,"0,0484983188","0,2930419441","0,2123651244",,"0,488577245",,"0,4221615774",,"0,2695825343","0,4006659747","0,1564237822","0,3525222552","0,2433838269","0,1525080906","0,001828648832",,"0,2436170492",,
player51,0,"0,4674329502",,"0,2679066732","0,07703927492",,"0,5063694268",,"0,04739336493",,"0,513293453","0,08073929961","0,09505307051","0,2043034938","0,08224455611","0,3178440326","0,07516903089",,"0,2998055506","0,5528455285",,"0,6278662699","0,1853232048","0,5714285714","0,5",,"0,0001356852103",,,"0,4733333333",,"0,1228273465","0,0743633708",,"0,5232656514","0,07373124801","0,05883588989","0,0007830683227","0,08819052735","0,2155609848","0,2513426423","0,0884404584","0,2820242329","0,06161137441","0,2004271983","0,445849546","0,3743654822","0,2409721726","0,16","0,3985200846","0,2340263663",,0,"2,32414307","0,09060626249","0,08948545861","0,3979721166","0,04244589199","0,08073710725","0,07615230461","0,3282442748",,"0,08786779524","0,4534434528","0,00006421782687","0,3575883576",,"0,2185270212","0,6149800797","0,3295865114","0,6860150376","0,5267857143","0,6151898734","0,4939294764","0,357152885","0,41140039","0,3529199712","0,1853232048","0,2323232323","0,1502242152","0,05140961857","0,0003763643207",,,,,"0,5194444444","0,2968490879","0,446518668","0,01885150812",,,"0,4734111543","0,3131481702","0,1604992474","0,1244635193",0,"0,2586953212","0,03307429871","0,1023688663",,"0,08637760328","0,6534058923","0,260666799",,"0,1502242152","0,8482950592",,"0,08143322476","0,3388130499","0,3444057188",,"0,468164794",,"0,4662426976",,"0,2652517932","0,3916439375","0,1768085662","0,4382801664","0,2479246339","0,2198702629","0,008324924319",,"0,246085534",,
player52,0,"0,5851627555",,"0,2752326414","0,0923566879",,"0,6199056922",,"0,03703703704",,"0,6809728183","0,1109215017","0,1068101842","0,1807071148","0,1173953488","0,1305497827","0,08234937935",,"0,4370695797","0,7913043478",,"0,6976656627","0,2117869067","0,5601173021","0,2727272727",,"0,0005256241787",,,"0,6019292605",,"0,09567198178","0,09897709264",,"0,355734767","0,09335576114","0,08388746803","0,001094331364","0,1634233894","0,1759026029","0,4253611557","0,131315331","0,3971853993","0,09515859766","0,1552337398","0,4530716724","0,5483870968","0,2704910157","0,3526315789","0,6103896104","0,2580591911",,,"3,142147117","0,09601181684","0,1617391304","0,5803698435","0,08439897698","0,08386315471","0,08590604027","0,6487252125",,"0,124137931","0,4349540079","0,0002189141856","0,4901408451",,"0,2668040175","0,7906423473","0,3237894737","0,8289693593","0,6771300448","0,6861281826","0,5960776919","0,5126740947","0,4525030525","0,3624832515","0,2117869067","0,1796407186","0,1882526939","0,07284768212","0,001182287188",,,,,"0,5796875","0,3311258278","0,3899556869","0,01377410468",,,"0,4360068259","0,4577017115","0,1974178992","0,08235294118",0,"0,2811118407","0,06085696543","0,0958781362",,"0,1251117069","0,8310679612","0,3982131461",,"0,1882526939","0,8462135922",,"0,1231441048","0,4633198974","0,2812876053",,"0,5800446761",,"0,5306678131",,"0,2655488679","0,4263502455","0,2153283811","0,3272058824","0,3006157865","0,355227882","0,01033973412",,"0,2401659496",,
